Position (mm),Cluster no.,Si,K,Ca,Ti,Cr,Br,Mn,Fe,Ni,Cu,Zn,Pb,Zr,Rb,PC1,PC2,PC3
708,2,-1.238134804,0.390918977,-0.882794083,0.562159568,-2.016736133,-1.914284408,-0.167856671,4.323718302,-1.018425715,1.190957067,0.549170315,-1.558733692,-0.008772766,0.018159337,-0.679623454,0.825375027,0.581120733
709,2,-1.375965057,0.465115749,-0.90439362,0.43033257,-1.872252523,-1.818728042,-0.184835887,4.31471946,-1.050310234,1.142878011,0.523766577,-1.187733523,-0.226373331,0.058820559,-0.315325378,0.971914896,0.401329105
710,2,-1.360110638,0.376562957,-0.876200011,0.513923327,-1.798261839,-2.032723216,-0.144791657,4.329449462,-1.020383479,1.119595793,0.508814759,-1.129525961,-0.192044542,-0.010798832,-0.286816872,1.342162248,0.500508565
711,2,-1.310866259,0.504232677,-0.924054541,0.479865989,-1.718386866,-2.351635905,-0.124501366,4.359524341,-0.997840711,1.128888365,0.522454152,-1.19103194,-0.088178506,-0.031759315,-0.538636393,1.533300672,0.637795814
712,2,-1.148633636,0.420579476,-1.025686735,0.466522663,-1.900838566,-2.252636773,-0.161106434,4.337976077,-1.019367599,1.093181216,0.526014615,-0.962734257,-0.273314252,0.142305742,-0.491989695,1.04528407,0.724032961
713,2,-1.361291237,0.34156112,-1.116712405,0.421049011,-1.837983854,-1.29091044,-0.184561169,4.244932003,-1.075172886,1.035846173,0.411540223,-1.267876792,-0.02629017,-0.013218088,-0.091536713,0.489110951,-0.367088541
714,2,-1.317568259,0.417170547,-0.781307738,0.540995897,-2.19820254,-2.25635846,-0.000350413,4.367841947,-1.060804226,1.079048786,0.440451157,-1.315229077,0.046226633,0.143168578,-0.881985725,0.727138212,1.306294189
715,1,-0.945544476,0.38773887,-0.748834181,0.45825875,-2.255146216,-2.346437636,0.062096035,4.325846581,-0.993791309,0.756565093,0.338805429,-1.525751245,0.197362033,0.266008224,-1.494619657,0.246287258,1.582815767
716,1,-0.835254514,0.469183902,-0.664989742,0.495601377,-1.920577571,-2.64387779,0.25045437,4.367124549,-1.286045893,0.3943078,0.158244967,-1.535113129,0.529915276,0.176650395,-1.746653308,0.902314137,1.614871774
717,2,-1.17723862,0.336623591,-0.720037837,0.514553826,-1.897293253,-2.335093742,0.090581095,4.290718832,-1.127605995,0.868167855,0.329293971,-1.404816768,0.251822746,-0.011601964,-0.784332932,1.027170247,1.104569991
718,2,-1.292837039,0.370935224,-0.784552713,0.590225206,-1.652416851,-2.577840066,-0.219065428,4.313590018,-1.326388573,1.097647361,0.376687877,-1.366554615,0.39468931,0.059249404,-0.807747032,1.697450127,0.693687921
719,2,-1.315544501,0.507269793,-0.812223603,0.633365151,-1.919346581,-2.154311871,-0.268061559,4.341606693,-1.461164691,1.18807231,0.411468741,-1.380706269,0.171250455,0.165422624,-0.832060302,1.140266626,0.653499151
720,1,-1.135253362,0.498495993,-0.652152286,0.649646698,-2.012285821,-2.700749152,-0.0603576,4.408175423,-1.246708803,1.147009438,0.326717217,-1.289078574,0.056536152,0.124737884,-1.159785357,1.361729713,1.536916324
721,1,-1.260976125,0.583112481,-0.6862467,0.736517341,-1.609705921,-3.626409122,0.005470888,4.494203699,-1.194694201,0.875500444,0.423729348,-1.373695859,0.358060244,0.239145346,-1.882761254,2.63108027,1.816842023
722,1,-1.266266814,0.563261495,-0.878666259,0.630968638,-1.761055439,-2.084731114,-0.418309323,4.349210144,-1.437107189,0.896498598,0.294427122,-1.23893026,0.277800823,0.156312707,-1.107151133,1.289829475,0.255287934
723,1,-1.150572794,0.640786915,-0.683871976,0.721413833,-2.04199546,-3.572741104,-0.461029221,4.486201819,-1.152973756,1.077609134,0.562209214,-1.384566362,0.497901346,0.369627589,-2.270635372,1.85360703,1.964192575
724,2,-1.241774757,0.475267373,-0.914913507,0.501302534,-2.116811622,-1.894704877,-0.412534672,4.305299174,-1.332129632,1.057348628,0.441339069,-1.056936571,0.358550487,-0.047786841,-0.487433461,0.514153102,0.445919178
725,2,-1.350798479,0.224809569,-0.957184329,0.437837614,-1.860239061,-1.57863076,-0.637074441,4.203787528,-1.320089822,1.287367452,0.497541737,-0.914624714,0.29337224,-0.076004953,0.260858463,0.753050285,-0.333714496
726,2,-1.505178401,0.25867228,-0.964081661,0.397887176,-1.535448465,-1.780702269,-0.818935736,4.171960208,-1.298686483,1.365765277,0.533596428,-0.910787699,0.606701466,-0.182200067,0.306631908,1.350317764,-0.761104424
727,1,-1.201219995,0.423027073,-1.121797827,0.732519618,-1.847114291,-2.459036031,-1.240279431,4.145493833,-1.300773034,1.234442759,0.325449725,-0.92775136,1.392920707,0.009784481,-1.401128207,0.837966344,-0.494278476
728,1,-1.232152219,0.470738862,-1.473314276,0.850345871,-1.437596193,-2.284894054,-1.529403743,4.073566263,-1.381552296,1.262233174,0.596339259,-1.422670543,1.664548674,0.008290265,-1.558544124,1.255741004,-1.738101265
729,1,-1.183049564,0.60905852,-1.193564908,0.770007727,-1.717870693,-2.689221202,-1.326794323,4.340718314,-1.334067082,1.293101996,0.580419475,-1.312405585,1.103720756,0.17620896,-1.874030844,1.592088456,-0.451859663
730,1,-1.210760403,0.551236086,-1.158687902,0.598659569,-1.624051152,-1.961197016,-1.308970105,4.339770517,-1.308970105,1.316659461,0.18219325,-1.343973679,0.835278656,0.132877506,-1.533723619,1.241739653,-1.07059277
731,1,-1.161429424,0.505193483,-1.246268304,0.59047117,-1.835618691,-1.530484169,-1.547936619,4.164668326,-1.20294943,1.246420486,0.19819669,-1.675449939,1.234070638,0.134804113,-1.827289829,0.188140043,-1.529606934
732,1,-1.117194192,0.417600178,-1.348491545,0.673791583,-1.826716007,-2.19969566,-1.534328044,4.17309802,-1.056433098,1.215332574,0.068042702,-0.897304187,1.194398931,0.107672496,-1.737716835,0.560475118,-1.113058807
733,1,-0.822659044,0.546665213,-1.173854522,0.572728464,-1.788220825,-2.533193074,-1.504333824,4.233133449,-1.036233145,1.255579851,0.138016558,-0.936603304,0.790617645,0.01358898,-1.715661427,0.871924497,-0.521299982
734,1,-0.902979962,0.496875514,-1.390844602,0.571149354,-1.807103955,-1.620913922,-1.40008966,4.11453681,-0.979263267,1.121295198,0.03381475,-1.10009974,0.671971774,0.06147299,-1.523528478,0.039107678,-1.402598176
735,2,-1.109212544,0.32148601,-1.291096559,0.37447854,-1.52678567,-1.808945917,-1.347791903,4.062302847,-1.011319667,1.145183955,0.187879859,-0.674280697,0.602473826,0.00961704,-0.592736289,0.649174969,-1.379438339
736,1,-1.032640641,0.43282192,-0.992546184,0.485479113,-1.566455783,-3.564067306,-1.160990675,4.24587978,-1.023590805,1.412075128,0.42491674,-0.579829412,0.646153713,0.103150651,-1.189655348,1.967930051,0.555863391
737,2,-1.311642942,0.408771267,-1.262852778,0.443943796,-1.775350643,-1.742425858,-1.116249303,4.180345802,-1.138132015,1.114090883,0.294103957,-0.885343747,0.567822108,0.175924646,-0.829327498,0.528106643,-0.942017826
738,2,-1.177190909,0.427759337,-1.236106793,0.420738245,-1.953287173,-2.169696692,-0.975164281,4.231519067,-0.94316155,1.085556365,0.344964219,-0.852874704,0.55168704,0.128179344,-1.055498917,0.461669952,-0.241823839
739,1,-1.248681656,0.450308263,-1.30553052,0.536035531,-2.082907435,-1.695791465,-0.948577064,4.223002822,-1.008836255,1.162757842,0.273936249,-1.278056265,0.555283719,0.245994966,-1.348895364,-0.009860361,-0.585769078
740,2,-1.190250757,0.380936224,-1.206398744,0.361247712,-2.039075335,-1.559756935,-0.868266755,4.133551452,-1.069674778,1.147188904,0.230345533,-0.969398158,0.533251105,0.072595237,-0.642071576,-0.225285207,-0.563959091
741,1,-0.692437728,0.454150392,-1.001718912,0.422073147,-2.040991761,-2.29230619,-1.001718912,4.138679767,-1.090717177,0.878445916,0.173234246,-0.816853287,0.548349049,0.141028653,-1.405874521,0.033056635,0.250185023
742,1,-0.930506126,0.489613331,-0.958414914,0.591252964,-1.820762564,-2.553801073,-1.065348994,4.219851221,-0.81578588,0.789964259,0.189286985,-1.352156559,0.729467913,0.159660815,-2.236066771,0.869364514,0.104791817
743,1,-0.76955104,0.466324984,-1.12937064,0.410511813,-2.061534721,-1.873672984,-0.999125481,4.121651507,-0.925840758,0.727173383,0.002793182,-1.139924828,0.642953588,0.249679698,-1.878966144,-0.433392348,-0.229734498
744,1,-0.83405687,0.444974025,-1.049624627,0.575723775,-1.969459368,-2.271044345,-0.913149459,4.143856195,-0.870847079,0.758509477,0.039508917,-1.175102285,0.606354741,0.294520208,-2.136641801,0.151244197,0.089648567
745,1,-0.838813889,0.619801134,-0.921290111,0.597262208,-1.77615803,-3.061356274,-0.756849951,4.243250197,-0.91452571,0.580774201,0.130227409,-1.186599885,0.660157904,0.307264937,-2.572977056,1.060130576,0.801886694
746,1,-0.941033599,0.476504739,-1.012575054,0.481886884,-2.165254564,-2.203869401,-0.445468595,4.132175593,-0.916829997,0.577538585,0.05197068,-1.361081131,0.732664399,0.294722702,-2.068379473,-0.385673281,0.617039233
747,1,-1.098153762,0.497005478,-1.158145673,0.570269305,-1.592242594,-2.05975969,-0.540347929,4.16382784,-0.930710269,0.50925678,0.019681851,-1.504885495,0.630472668,0.22275784,-1.992107002,0.674562556,-0.396204634
748,1,-0.955367544,0.498148837,-1.014401075,0.57409843,-1.576836149,-2.599366131,-0.37325868,4.150050222,-0.88764937,0.471494002,-0.116292663,-1.423250281,0.812035421,0.217554901,-2.320963429,0.814604788,0.250004476
749,1,-0.685984706,0.63887512,-0.826697013,0.641626154,-2.235102828,-2.432166666,-0.195044614,4.173974961,-1.175169394,0.081208763,-0.233842584,-1.028693969,0.784726997,0.178921827,-2.45932183,-0.333762287,1.256289972
750,1,-0.251790514,0.651140122,-0.842141582,0.632082851,-2.432848458,-1.341132748,-0.092828544,4.133997953,-0.821350813,-0.361168922,-0.190823556,-2.307079071,0.768975592,0.109646067,-3.367925724,-1.532337665,0.685588728
751,1,-0.612497394,0.582895999,-0.741016244,0.715159482,-1.923010142,-2.379441694,-0.099663737,4.241337146,-0.879731116,0.705342357,0.13127284,-3.053170788,0.733201776,0.250470303,-3.269860605,0.344545002,0.932039309
752,2,-1.327292022,0.299736075,-1.030657339,0.328077112,-1.966750698,-2.156371557,-0.148083776,4.127567817,-0.930658766,1.314160518,0.327160522,-1.011239253,0.313309885,-0.093550897,-0.077415354,0.284843391,0.497965604
753,2,-1.290940207,0.301762709,-1.072061055,0.235578524,-1.938341366,-1.979841097,-0.285158904,4.121579323,-0.939384728,1.565285411,0.411871776,-0.952949367,-0.024292319,-0.017719245,0.260755534,0.234382914,0.286444634
754,2,-1.166499734,0.287502377,-0.845660695,0.313750603,-1.502621769,-1.627784912,-0.309739651,4.128818394,-1.079342424,1.630311626,0.511954401,-1.563246391,-0.314957702,-0.267520863,0.568449216,1.119146904,-0.266561785
755,2,-1.098596246,0.355288419,-1.137743835,0.298155133,-1.672945265,-1.533748135,-0.3357252,4.098768912,-1.343921853,1.664348314,0.383921954,-0.97332557,-0.317143584,-0.249211247,0.982104423,0.494040975,-0.447457343
756,2,-1.292256638,0.31844897,-1.079740179,0.494911617,-1.734324325,-1.991766512,-0.124886413,4.178298137,-1.246794264,1.463811591,0.416902239,-1.16908528,0.117027241,-0.1741043,0.270325314,0.903551528,0.055338393
757,2,-1.424215724,0.263456972,-1.032337782,0.444779652,-1.933019103,-1.777426461,-0.187191932,4.060530811,-1.35198922,1.401107561,0.405284073,-0.94966778,0.745416178,-0.314197743,0.529926408,0.224917107,-0.048272136
758,2,-1.287050769,0.306404239,-1.200790424,0.371949211,-1.939592194,-2.194372831,0.035065367,4.04236362,-1.30157008,1.451752891,0.511591864,-0.887005728,0.536626303,-0.117725367,0.453594303,0.104607608,0.396606781
759,2,-1.426026324,0.348172448,-1.072244449,0.51638565,-2.079952791,-1.914873041,-0.131603616,4.041940048,-1.318667805,1.360218725,0.480383708,-0.908556157,0.508710525,-0.176443008,0.319902367,0.025755284,0.305073793
760,2,-1.103734848,0.355571558,-1.111197569,0.29823526,-1.975493006,-1.906796475,-0.193409831,3.830752457,-1.291274456,1.310251955,0.256192637,-0.860715781,0.486561928,-0.01633763,0.186371661,-0.730852266,0.194258197
761,2,-0.893781246,0.427035186,-1.066291932,0.291891323,-2.231956359,-2.987407423,-0.056594695,3.943841144,-1.135583713,1.406336016,0.307370682,-0.644228933,0.597301284,-0.028042793,-0.268823704,-0.557416383,1.52074089
762,4,-1.145491307,0.220299074,-1.089871592,0.179947778,-2.410319387,-2.015807291,-0.005909434,3.716135863,-1.16036147,1.729906246,0.361452008,-0.570703897,0.432840481,-0.096684458,0.922549579,-1.635597174,0.897845287
763,4,-1.227883982,0.257859924,-1.167035721,0.064809764,-2.267438521,-1.57429134,0.204843976,3.761435754,-1.443451739,1.626683274,0.455906305,-0.683042744,0.402623183,-0.221481488,1.564125149,-1.562946365,0.481135127
764,4,-1.278043884,0.228358849,-1.12798319,-0.003479487,-2.134270375,-1.969288115,0.356226004,3.805641226,-1.425550021,1.710136133,0.454201457,-0.580146101,0.438239156,-0.204505233,1.659015213,-1.105661445,0.794542756
765,4,-1.454900707,0.071155597,-1.064939785,0.096162797,-2.276880759,-1.518414113,0.378471653,3.752469476,-1.51607493,1.819877554,0.560148823,-0.620559261,0.293438768,-0.254671164,2.223310277,-1.320780164,0.627800026
766,4,-1.563034678,0.140567808,-1.038201822,0.175706558,-2.428977146,-1.120482501,0.409505839,3.686267058,-1.501965645,1.75238711,0.524872191,-0.684213046,0.245790762,-0.362341806,2.290685506,-1.782604202,0.486435796
767,4,-1.388301078,0.08814438,-1.039624493,0.146286771,-2.148645797,-1.865458114,0.588861615,3.736311588,-1.544550394,1.790625886,0.624223155,-0.688884284,0.228239434,-0.288990221,2.231351623,-0.96354751,0.947384151
768,3,-1.575061512,0.071589997,-1.105354135,0.107468285,-2.122898601,-1.896481724,0.901715818,3.78897481,-1.513043938,2.15319814,0.605436272,-0.652157624,-0.111828051,-0.308180662,2.772308603,-0.775817992,1.099658472
769,3,-1.531693447,0.038250366,-0.941631469,0.194159823,-2.003064754,-2.779910953,1.511743685,3.838541893,-1.639841951,2.339649922,0.475740596,-0.870956511,0.093115473,-0.354967768,2.632038673,-0.132399041,2.152771816
770,3,-1.566498287,0.086686086,-0.856298318,0.20874553,-2.014629842,-2.839113024,1.743883304,3.836787626,-1.908884785,2.377489916,0.513250333,-0.859928086,0.074381151,-0.486902694,3.068994302,-0.048466711,2.452112377
771,3,-1.631431887,-0.092172383,-0.985594924,-0.076034867,-2.135173656,-1.650571227,1.933551394,3.739316352,-1.744192014,2.303363034,0.415802206,-0.906795224,-0.309992053,-0.440097858,3.843185164,-1.223234291,1.729632421
772,3,-1.681668327,-0.036469751,-0.833677226,-0.001491496,-2.255954305,-2.149732092,2.17588824,3.744628031,-1.691424502,2.33309526,0.440825729,-0.824365208,-0.187347106,-0.570194125,3.769689985,-1.069201578,2.527653154
773,3,-1.583251991,0.023429833,-0.811827952,-0.0604919,-2.029682453,-2.50760264,2.539433328,3.841081501,-2.011919996,2.36684428,0.53112268,-0.935860592,-0.385029634,-0.555928786,4.085415628,-0.414540995,2.93390813
774,3,-1.840883386,-0.06359595,-0.862211631,-0.04196569,-2.171624948,-2.399781041,2.500156609,3.795864479,-1.686732707,2.225388816,0.511039066,-0.721417261,-0.203673783,-0.596364488,4.029318214,-0.69296928,2.839697525
775,3,-1.808142841,-0.110724492,-0.870475575,-0.05305885,-2.359482719,-1.976709022,2.445011101,3.79137629,-1.725758959,2.233400755,0.520687608,-0.881380809,-0.328050397,-0.430193452,3.95178774,-1.234170174,2.714253802
776,3,-1.77173169,-0.128923643,-0.845719725,-0.00118973,-2.144324053,-1.860380302,2.42992521,3.689253053,-2.041578894,2.131305044,0.554730585,-0.721395558,-0.265086897,-0.556765549,4.455728805,-1.024246273,2.370560483
777,3,-1.641697101,0.051679479,-0.80404045,-0.091175072,-2.502350752,-2.161685637,2.413930767,3.787190188,-2.036030368,2.155579299,0.513184149,-0.757765107,-0.124985644,-0.434743668,3.845303423,-1.543316784,3.105047841
778,3,-1.720658583,-0.037187889,-0.844093955,-0.084732495,-2.018922765,-2.026040233,2.430837083,3.793926116,-2.100148205,2.012741281,0.545753779,-0.804367851,-0.153139758,-0.615053259,4.301513224,-0.648143166,2.392266233
779,3,-1.762904996,-0.06045136,-0.915607136,-0.265385,-2.068486746,-2.409532161,2.363054035,3.746018269,-1.700469525,2.034188042,0.550268103,-0.682192385,-0.111771522,-0.364776178,3.863101056,-0.914782087,2.701151626
780,3,-1.580148603,-0.141929279,-0.970621952,-0.125374323,-1.96065311,-2.232385881,2.217831616,3.703467826,-1.803292154,2.048899184,0.665226362,-0.759255967,-0.231362137,-0.414939474,4.020924531,-0.748044414,2.279899876
781,3,-1.585599596,0.002735541,-0.962108417,0.072296971,-2.486921712,-2.253544984,2.058073751,3.722013181,-1.779589896,2.053572801,0.608526606,-0.667917721,-0.022703796,-0.411775094,3.419886212,-1.501727413,2.707076063
782,3,-1.646572488,-0.085336677,-1.040436684,-0.052945182,-1.911636472,-1.98108586,1.404696515,3.669755725,-2.055720842,2.067895877,0.528346332,-0.457414769,0.120790485,-0.214761288,3.618766221,-0.810667272,1.336855903
783,3,-1.543005575,0.049154298,-0.983389787,0.298425504,-1.622469746,-2.600795869,1.042214151,3.739763297,-1.812338509,2.130654483,0.570848576,-0.372216189,-0.238056853,-0.356546353,3.035015617,0.531672611,1.313542377
784,2,-0.994577336,0.43679757,-0.741857426,0.394876586,-1.854614222,-5.700497425,1.021169211,3.924214937,-1.109426163,2.098763969,0.479105064,-0.433670725,0.330668489,0.105841638,-0.139026634,1.404702367,4.363647755
785,4,-0.654616311,0.50265284,-0.919425722,0.108637088,-2.610862469,-2.5491689,0.684974397,3.762752033,-1.400546191,1.669458578,0.202366413,-0.63930989,-0.119913505,-0.096838421,0.794627145,-2.004206672,2.429399687
786,4,-0.556030103,0.577855938,-0.813192501,-0.27090231,-2.334275853,-1.244652389,-0.205724607,3.622361002,-1.58564952,1.616193172,0.050723939,-0.932993701,0.05749945,0.000665975,0.818703716,-2.705058315,0.648996841
787,4,-0.479414192,0.740963038,-0.894171523,0.019149399,-2.506909769,-1.809638871,-0.103769074,3.775078883,-1.632819391,1.54509075,0.059944956,-0.807434758,-0.182255942,0.19838181,0.071571064,-2.328551123,1.343657176
788,4,-0.584602339,0.817176203,-0.822813322,0.043399288,-2.511194437,-1.921425611,-0.340102,3.760013387,-1.480300322,1.632790268,0.024484538,-0.670078071,-0.30115549,0.236534248,-0.137814709,-2.197456936,1.363982819
789,4,-0.758409993,0.476719423,-1.181081103,-0.052985546,-2.590991457,0.383562243,0.322796793,3.5645533,-1.813286888,1.508730777,-0.458741225,-0.863770509,-0.377559069,0.006784214,1.494744097,-4.087564942,-0.482556692
790,4,-0.647615769,0.602899036,-0.757419839,-0.139211454,-2.189270732,-1.183335557,0.25430375,3.632252928,-1.56632781,1.472696134,-0.180791311,-1.173057975,-0.304086097,0.166667679,0.499761269,-2.473944403,0.838893523
791,4,-0.615264551,0.589407309,-0.31974613,-0.343441842,-2.096869092,-1.703441963,-0.093312248,3.668755965,-1.13349906,1.657269777,0.058464544,-1.348845301,-0.433525915,0.102063428,0.271408499,-1.761075567,1.460528629
792,1,-0.232500771,0.811623333,-0.879307614,0.078378533,-2.077010805,-2.246909842,-0.530778969,3.590150907,-1.222595477,1.454300678,-0.245429842,-1.083759032,-0.076375756,0.42391272,-1.26389724,-2.063761639,0.915853853
793,4,-0.241298153,0.909108809,-0.913600906,-0.156713657,-1.832842944,-2.776601071,-0.142983464,3.529466304,-1.314166446,1.427335548,-0.230325474,-0.730951964,-0.196192468,0.433119044,-0.761862275,-1.82338708,1.414034912
794,4,-0.353676627,0.669845211,-1.391414012,-0.092131028,-2.188921208,-1.489129485,-0.279872652,3.610635985,-1.56834472,1.433462255,-0.006622281,-0.536423806,-0.269061736,0.305385566,0.378798545,-2.687375416,0.152483948
795,4,-0.374149579,0.75029114,-1.479234382,-0.098638042,-2.103388691,-1.978225548,-0.231120422,3.600918898,-1.227919953,1.539922675,0.068604408,-0.49759377,-0.363454289,0.248275125,0.186977228,-2.391194327,0.399818093
796,4,-0.937670028,0.243379136,-1.274708998,-0.180072857,-1.862495663,-1.99195373,1.039710553,3.617011668,-1.247310023,1.763843273,0.16893666,-0.792870911,-0.228365138,-0.137817627,1.915742035,-1.601428178,0.984039644
797,3,-1.804805552,-0.0401886,-0.605274731,-0.258835635,-2.073282644,-2.385415813,2.221386704,3.782723188,-1.675090296,2.330737665,0.501650157,-0.633207144,-0.565187564,-0.417127107,4.09512691,-0.541227266,2.969870977
798,3,-1.490151679,0.137939624,-0.972653804,-0.177643488,-2.455755725,-2.072513754,2.08613522,3.662922221,-1.593654322,2.126179577,0.494450283,-0.509060954,-0.621856449,-0.271434552,3.552687577,-1.938238992,2.752561754
799,4,-0.789866122,0.382365767,-1.305528514,-0.326215562,-2.404140803,-0.858514403,1.172282312,3.370768292,-1.531200512,1.798287835,0.123283373,-0.592380667,-0.723369326,-0.157004356,2.799654097,-3.723537556,0.897872287
800,4,-0.48936944,0.487594327,-1.522286469,0.036770419,-1.998087216,-2.007433078,0.606495594,3.252333773,-1.178409838,1.729565624,-0.072311975,0.067892021,-0.907257068,0.017745605,1.681918297,-2.731429082,0.764974854
801,4,-0.536746757,0.520465284,-1.365714883,-0.47167476,-2.261436226,-0.972550053,0.696774488,3.295877233,-1.598686523,1.699548015,-0.08777383,-0.345042109,-0.531424764,-0.010459637,2.312746289,-3.964910741,0.507879398
802,4,-0.3223675,0.786039186,-1.379528071,-0.427072063,-2.902190706,-2.196140121,0.915378895,3.386849987,-1.496603142,1.853412683,0.069222262,-0.187237976,-0.459279177,0.231608115,1.366920635,-4.545361868,2.444806334
803,4,-0.495308356,0.720743974,-1.280530215,-0.343143774,-2.713586342,-2.163130924,1.020785036,3.361759689,-1.533296023,1.971299165,0.011341896,-0.263866002,-0.541497738,0.151043198,1.643778312,-4.079630354,2.309445876
804,3,-1.214484216,0.139020322,-0.953726847,-0.421208398,-2.193417734,-1.629482285,1.600026465,3.514614955,-1.976353228,2.371298656,0.31888789,-0.169131266,-0.915012335,-0.331767928,4.44300667,-2.17871625,1.914005082
805,3,-1.849141751,-0.242032128,-0.710638133,-0.402222768,-2.602187073,-1.560733198,1.904049091,3.697658196,-2.204986474,2.592003585,0.493334671,0.309223805,-0.558884578,-0.436313025,5.598217974,-1.897397999,2.592619287
806,3,-1.885843364,-0.433463256,-0.571119196,-0.26505866,-2.221715181,-1.862103377,2.077397858,3.790385803,-1.996892368,2.683092635,0.440481716,0.301320766,-0.983462745,-0.643863334,5.936220554,-0.548201179,2.644155065
807,3,-1.780272009,-0.437434123,-0.65286857,-0.434075034,-2.260638425,-1.636484116,1.874661456,3.710495855,-1.830480704,2.592465481,0.373047361,0.27965037,-0.692022507,-0.662935769,5.760759167,-1.169575604,2.263352359
808,3,-1.582349247,-0.087574243,-0.745443544,-0.209300113,-2.19141331,-1.899707087,1.802264007,3.644033897,-2.271120053,2.505063451,0.237164752,0.338500114,-0.435225307,-0.707246073,5.262900911,-1.227426877,2.196576748
809,3,-1.37454202,-0.1548518,-0.75855392,-0.215110991,-2.481106637,-2.011851791,1.768585493,3.591965491,-1.943108639,2.346536217,0.228937583,0.268388119,-0.460233449,-0.548111002,4.654081766,-1.914848726,2.630312642
810,3,-1.749162666,-0.362868305,-0.702531903,-0.276623153,-2.080257232,-2.030330058,2.030392806,3.641955049,-1.896798665,2.329744726,0.212725593,0.031919083,0.148324898,-0.844706392,5.107488883,-1.010897896,2.184553365
811,3,-1.626211407,-0.235929572,-0.674923833,-0.066865876,-2.526646767,-2.596442529,2.052513929,3.693273042,-1.906311942,2.325295712,0.261273266,-0.025487147,0.413050058,-0.65053238,4.133411548,-1.417202698,3.149341498
812,3,-1.516921415,-0.089720497,-0.878076391,-0.212080199,-2.408158645,-1.942675527,1.955465156,3.633432924,-1.995844195,2.214588123,0.290916695,-0.261443922,0.007847176,-0.443283668,4.140234878,-1.942243166,2.404957949
813,3,-1.55136699,-0.117468705,-1.022448768,0.072080216,-2.261250963,-1.802385078,1.577157295,3.599378974,-1.490986479,2.147062156,0.298165427,-0.287990715,-0.129909771,-0.600815159,3.678450202,-1.522750041,1.61884483
814,4,-0.90896207,0.168002315,-0.91878671,-0.227050963,-2.149923444,-2.43278623,1.098839444,3.503802365,-1.553053093,1.998335773,0.117760098,-0.574886958,0.36042178,-0.349346282,2.33420717,-2.018380613,1.91093017
815,4,-0.967193796,0.122468709,-0.965622704,-0.003011777,-1.766400549,-3.003551752,1.219669814,3.521672213,-1.620273984,1.897250747,0.083099915,-0.700966659,0.562751572,-0.324843509,1.967905827,-0.97142048,1.867084681
816,4,-0.906640917,-0.016310169,-0.956462541,0.240364047,-2.333511844,-2.782871145,1.350293409,3.534258828,-1.492367849,1.966482631,0.214302397,-0.717957704,0.339578493,-0.352298847,1.998890973,-1.686140681,2.395854093
817,4,-1.179484316,-0.133705442,-0.786968182,0.111148927,-2.642318754,-1.590226481,1.204438193,3.450977362,-1.546234912,2.05325981,0.15320568,-0.901055449,0.481913335,-0.494263201,2.62706298,-2.754934256,1.763112007
818,3,-1.605258425,-0.295414286,-0.894027569,-0.128309695,-2.230224093,-1.849300094,1.308360873,3.562831089,-1.794906022,2.129452354,0.206971356,-0.447597107,0.889935759,-0.568538796,3.607031076,-1.727419362,1.39132907
819,3,-1.821833847,-0.254271855,-0.897708716,-0.214645655,-2.143804993,-1.983031773,1.45541688,3.66441897,-1.944191939,2.381264344,0.532479838,-0.268431384,0.499396561,-0.624342678,4.469900494,-1.0825218,1.60884711
820,3,-1.90434643,-0.156532193,-1.095541613,-0.051837456,-2.350434508,-1.869914234,1.278076821,3.671325178,-1.810194999,2.465020793,0.753862099,-0.43702993,0.433286054,-0.574555022,4.160761689,-1.349772645,1.412690098
821,3,-1.792692123,-0.120826812,-1.19608287,-0.213776667,-2.062136608,-1.357013237,0.804986162,3.576146598,-1.827016866,2.44775151,0.653913636,-0.591176323,0.279051151,-0.359215668,3.990204501,-1.543156813,0.358817071
822,4,-1.249180293,0.161549909,-1.13961809,-0.492811247,-2.219538246,-1.509861763,0.415941263,3.484003459,-1.389047504,2.171131485,0.345838371,-0.448359484,0.156916696,-0.204635225,2.833003379,-2.563001156,0.660870712
823,4,-0.871776701,0.253543407,-1.314779728,0.04300914,-2.473723941,-1.365210582,0.28619153,3.455627003,-1.477160907,1.828322173,0.23432626,-0.600774317,0.179097502,-0.145354731,1.754245091,-3.010769239,0.485280354
824,4,-1.043068324,0.057991946,-1.408182137,-0.101798077,-2.637907437,2.694005879,0.149070023,3.294414632,-2.122743412,1.411101133,-0.149384147,-1.223039703,-0.156024678,-0.558465895,3.630452325,-5.385920098,-2.845271053
825,4,-0.830839536,0.007352452,-1.680254695,-0.541889232,-2.609988497,3.057556279,-0.017655797,3.248953815,-1.689196633,1.27737197,-0.110773672,-1.360453073,-0.018218702,-0.581642407,3.644750278,-6.197264755,-3.467175622
826,4,-0.557632049,0.426930158,-1.34608941,-0.067267498,-3.048309056,-0.789733904,0.23510529,3.596185724,-1.799522236,1.636647395,0.408708396,-0.94146854,0.374414232,-0.182147774,1.56464149,-4.192389068,0.693829062
827,4,-0.385477546,0.3567065,-1.557162074,-0.289696445,-2.163855446,-0.646909602,-0.09909165,3.63800341,-1.41696399,1.501906075,-0.304877002,-0.869044241,0.157569463,-0.011950579,0.970671339,-3.257984583,-0.811740866
